KeyConsult,KeyPatient,Name,FirstName,NumSecu,Date_In,Pathology,KeyChambre,ChambreNumber,Date_Out
KeyConsult24644,KeyPatient21458,Name21458,FistName21458,NS24645,2023-06-30T00:00:00.000+02:00,Pathology81,KeyChambre83,C083,2023-07-10T00:00:00.000+02:00
KeyConsult24645,KeyPatient36111,Name36111,FistName36111,NS24646,2023-06-30T00:00:00.000+02:00,Pathology85,KeyChambre79,C079,2023-07-09T00:00:00.000+02:00
KeyConsult24646,KeyPatient37876,Name37876,FistName37876,NS24647,2023-06-30T00:00:00.000+02:00,Pathology5,KeyChambre4,C004,2023-07-02T00:00:00.000+02:00
KeyConsult24647,KeyPatient47952,Name47952,FistName47952,NS24648,2023-06-30T00:00:00.000+02:00,Pathology1,KeyChambre88,C088,2023-07-02T00:00:00.000+02:00
KeyConsult24648,KeyPatient47049,Name47049,FistName47049,NS24649,2023-06-30T00:00:00.000+02:00,Pathology3,KeyChambre40,C040,2023-07-02T00:00:00.000+02:00
KeyConsult24649,KeyPatient30239,Name30239,FistName30239,NS24650,2023-06-30T00:00:00.000+02:00,Pathology65,KeyChambre43,C043,2023-07-01T00:00:00.000+02:00
KeyConsult24650,KeyPatient29800,Name29800,FistName29800,NS24651,2023-06-30T00:00:00.000+02:00,Pathology81,KeyChambre5,C005,2023-07-07T00:00:00.000+02:00
KeyConsult24651,KeyPatient7934,Name7934,FistName7934,NS24652,2023-06-30T00:00:00.000+02:00,Pathology56,NULL,NULL,2023-06-30T00:00:00.000+02:00
KeyConsult24652,KeyPatient23964,Name23964,FistName23964,NS24653,2023-06-30T00:00:00.000+02:00,Pathology89,KeyChambre8,C008,2023-07-07T00:00:00.000+02:00
KeyConsult24653,KeyPatient4101,Name4101,FistName4101,NS24654,2023-06-30T00:00:00.000+02:00,Pathology71,KeyChambre99,C099,2023-07-07T00:00:00.000+02:00
KeyConsult24654,KeyPatient48091,Name48091,FistName48091,NS24655,2023-06-30T00:00:00.000+02:00,Pathology10,NULL,NULL,2023-06-30T00:00:00.000+02:00
KeyConsult24655,KeyPatient12895,Name12895,FistName12895,NS24656,2023-06-30T00:00:00.000+02:00,Pathology50,KeyChambre14,C014,2023-07-01T00:00:00.000+02:00
KeyConsult24656,KeyPatient19099,Name19099,FistName19099,NS24657,2023-06-30T00:00:00.000+02:00,Pathology28,KeyChambre70,C070,2023-07-01T00:00:00.000+02:00
KeyConsult24657,KeyPatient43873,Name43873,FistName43873,NS24658,2023-06-30T00:00:00.000+02:00,Pathology30,NULL,NULL,2023-06-30T00:00:00.000+02:00
KeyConsult24658,KeyPatient34967,Name34967,FistName34967,NS24659,2023-06-30T00:00:00.000+02:00,Pathology20,NULL,NULL,2023-06-30T00:00:00.000+02:00
KeyConsult24659,KeyPatient29232,Name29232,FistName29232,NS24660,2023-06-30T00:00:00.000+02:00,Pathology95,KeyChambre27,C027,2023-07-19T00:00:00.000+02:00
KeyConsult24660,KeyPatient23348,Name23348,FistName23348,NS24661,2023-06-30T00:00:00.000+02:00,Pathology77,KeyChambre43,C043,2023-07-07T00:00:00.000+02:00
KeyConsult24661,KeyPatient27144,Name27144,FistName27144,NS24662,2023-06-30T00:00:00.000+02:00,Pathology68,KeyChambre22,C022,2023-07-02T00:00:00.000+02:00
KeyConsult24662,KeyPatient41306,Name41306,FistName41306,NS24663,2023-06-30T00:00:00.000+02:00,Pathology55,KeyChambre12,C012,2023-07-02T00:00:00.000+02:00
KeyConsult24663,KeyPatient4228,Name4228,FistName4228,NS24664,2023-06-30T00:00:00.000+02:00,Pathology74,KeyChambre78,C078,2023-07-11T00:00:00.000+02:00
KeyConsult24664,KeyPatient18204,Name18204,FistName18204,NS24665,2023-06-30T00:00:00.000+02:00,Pathology84,KeyChambre22,C022,2023-07-11T00:00:00.000+02:00
KeyConsult24665,KeyPatient8865,Name8865,FistName8865,NS24666,2023-06-30T00:00:00.000+02:00,Pathology35,NULL,NULL,2023-06-30T00:00:00.000+02:00
KeyConsult24666,KeyPatient28402,Name28402,FistName28402,NS24667,2023-06-30T00:00:00.000+02:00,Pathology4,NULL,NULL,2023-06-30T00:00:00.000+02:00
KeyConsult24667,KeyPatient5867,Name5867,FistName5867,NS24668,2023-06-30T00:00:00.000+02:00,Pathology16,KeyChambre22,C022,2023-07-01T00:00:00.000+02:00
KeyConsult24668,KeyPatient30449,Name30449,FistName30449,NS24669,2023-06-30T00:00:00.000+02:00,Pathology16,KeyChambre53,C053,2023-07-01T00:00:00.000+02:00
KeyConsult24669,KeyPatient554,Name554,FistName554,NS24670,2023-06-30T00:00:00.000+02:00,Pathology64,KeyChambre37,C037,2023-07-05T00:00:00.000+02:00
KeyConsult24670,KeyPatient1583,Name1583,FistName1583,NS24671,2023-06-30T00:00:00.000+02:00,Pathology73,KeyChambre11,C011,2023-07-07T00:00:00.000+02:00
KeyConsult24671,KeyPatient49645,Name49645,FistName49645,NS24672,2023-06-30T00:00:00.000+02:00,Pathology43,NULL,NULL,2023-06-30T00:00:00.000+02:00
KeyConsult24672,KeyPatient36525,Name36525,FistName36525,NS24673,2023-06-30T00:00:00.000+02:00,Pathology98,KeyChambre31,C031,2023-07-12T00:00:00.000+02:00
KeyConsult24673,KeyPatient46663,Name46663,FistName46663,NS24674,2023-06-30T00:00:00.000+02:00,Pathology52,KeyChambre82,C082,2023-07-01T00:00:00.000+02:00
KeyConsult24674,KeyPatient42550,Name42550,FistName42550,NS24675,2023-06-30T00:00:00.000+02:00,Pathology18,KeyChambre2,C002,2023-07-02T00:00:00.000+02:00
KeyConsult24675,KeyPatient12923,Name12923,FistName12923,NS24676,2023-06-30T00:00:00.000+02:00,Pathology53,NULL,NULL,2023-06-30T00:00:00.000+02:00
KeyConsult24676,KeyPatient17648,Name17648,FistName17648,NS24677,2023-06-30T00:00:00.000+02:00,Pathology61,KeyChambre26,C026,2023-07-03T00:00:00.000+02:00
KeyConsult24677,KeyPatient21043,Name21043,FistName21043,NS24678,2023-06-30T00:00:00.000+02:00,Pathology79,KeyChambre51,C051,2023-07-08T00:00:00.000+02:00
KeyConsult24678,KeyPatient21115,Name21115,FistName21115,NS24679,2023-06-30T00:00:00.000+02:00,Pathology21,KeyChambre1,C001,2023-07-01T00:00:00.000+02:00
KeyConsult24679,KeyPatient21158,Name21158,FistName21158,NS24680,2023-06-30T00:00:00.000+02:00,Pathology59,KeyChambre10,C010,2023-07-01T00:00:00.000+02:00
KeyConsult24680,KeyPatient30602,Name30602,FistName30602,NS24681,2023-06-30T00:00:00.000+02:00,Pathology95,KeyChambre93,C093,2023-07-18T00:00:00.000+02:00
KeyConsult24681,KeyPatient17364,Name17364,FistName17364,NS24682,2023-06-30T00:00:00.000+02:00,Pathology9,KeyChambre22,C022,2023-07-01T00:00:00.000+02:00
KeyConsult24682,KeyPatient44696,Name44696,FistName44696,NS24683,2023-06-30T00:00:00.000+02:00,Pathology34,KeyChambre17,C017,2023-07-02T00:00:00.000+02:00
KeyConsult24683,KeyPatient42576,Name42576,FistName42576,NS24684,2023-06-30T00:00:00.000+02:00,Pathology38,KeyChambre54,C054,2023-07-01T00:00:00.000+02:00
KeyConsult24684,KeyPatient667,Name667,FistName667,NS24685,2023-06-30T00:00:00.000+02:00,Pathology10,KeyChambre37,C037,2023-07-03T00:00:00.000+02:00
KeyConsult24685,KeyPatient39665,Name39665,FistName39665,NS24686,2023-06-30T00:00:00.000+02:00,Pathology94,KeyChambre99,C099,2023-07-18T00:00:00.000+02:00
KeyConsult24686,KeyPatient34567,Name34567,FistName34567,NS24687,2023-06-30T00:00:00.000+02:00,Pathology80,KeyChambre64,C064,2023-07-06T00:00:00.000+02:00
KeyConsult24687,KeyPatient29257,Name29257,FistName29257,NS24688,2023-06-30T00:00:00.000+02:00,Pathology99,KeyChambre49,C049,2023-07-13T00:00:00.000+02:00
KeyConsult24688,KeyPatient18276,Name18276,FistName18276,NS24689,2023-06-30T00:00:00.000+02:00,Pathology20,KeyChambre26,C026,2023-07-01T00:00:00.000+02:00
KeyConsult24689,KeyPatient635,Name635,FistName635,NS24690,2023-06-30T00:00:00.000+02:00,Pathology65,KeyChambre12,C012,2023-07-02T00:00:00.000+02:00
KeyConsult24690,KeyPatient41291,Name41291,FistName41291,NS24691,2023-06-30T00:00:00.000+02:00,Pathology9,NULL,NULL,2023-06-30T00:00:00.000+02:00
KeyConsult24691,KeyPatient43042,Name43042,FistName43042,NS24692,2023-06-30T00:00:00.000+02:00,Pathology29,KeyChambre32,C032,2023-07-02T00:00:00.000+02:00
KeyConsult24692,KeyPatient43620,Name43620,FistName43620,NS24693,2023-07-01T00:00:00.000+02:00,Pathology44,KeyChambre6,C006,2023-07-03T00:00:00.000+02:00
KeyConsult24693,KeyPatient15206,Name15206,FistName15206,NS24694,2023-07-01T00:00:00.000+02:00,Pathology11,KeyChambre30,C030,2023-07-02T00:00:00.000+02:00
KeyConsult24694,KeyPatient30434,Name30434,FistName30434,NS24695,2023-07-01T00:00:00.000+02:00,Pathology14,KeyChambre80,C080,2023-07-04T00:00:00.000+02:00
KeyConsult24695,KeyPatient22695,Name22695,FistName22695,NS24696,2023-07-01T00:00:00.000+02:00,Pathology11,KeyChambre7,C007,2023-07-03T00:00:00.000+02:00
KeyConsult24696,KeyPatient37780,Name37780,FistName37780,NS24697,2023-07-01T00:00:00.000+02:00,Pathology9,KeyChambre87,C087,2023-07-02T00:00:00.000+02:00
KeyConsult24697,KeyPatient45660,Name45660,FistName45660,NS24698,2023-07-01T00:00:00.000+02:00,Pathology25,KeyChambre21,C021,2023-07-02T00:00:00.000+02:00
KeyConsult24698,KeyPatient26218,Name26218,FistName26218,NS24699,2023-07-01T00:00:00.000+02:00,Pathology32,KeyChambre85,C085,2023-07-03T00:00:00.000+02:00
KeyConsult24699,KeyPatient32182,Name32182,FistName32182,NS24700,2023-07-01T00:00:00.000+02:00,Pathology20,NULL,NULL,2023-07-01T00:00:00.000+02:00
KeyConsult24700,KeyPatient14866,Name14866,FistName14866,NS24701,2023-07-01T00:00:00.000+02:00,Pathology28,NULL,NULL,2023-07-01T00:00:00.000+02:00
KeyConsult24701,KeyPatient24306,Name24306,FistName24306,NS24702,2023-07-01T00:00:00.000+02:00,Pathology94,KeyChambre60,C060,2023-07-19T00:00:00.000+02:00
KeyConsult24702,KeyPatient2760,Name2760,FistName2760,NS24703,2023-07-01T00:00:00.000+02:00,Pathology39,NULL,NULL,2023-07-01T00:00:00.000+02:00
KeyConsult24703,KeyPatient30759,Name30759,FistName30759,NS24704,2023-07-01T00:00:00.000+02:00,Pathology46,NULL,NULL,2023-07-01T00:00:00.000+02:00
KeyConsult24704,KeyPatient32339,Name32339,FistName32339,NS24705,2023-07-01T00:00:00.000+02:00,Pathology14,KeyChambre20,C020,2023-07-05T00:00:00.000+02:00
KeyConsult24705,KeyPatient11257,Name11257,FistName11257,NULL,2023-07-01T00:00:00.000+02:00,Pathology53,KeyChambre98,C098,2023-07-02T00:00:00.000+02:00
KeyConsult24706,KeyPatient49490,Name49490,FistName49490,NS24707,2023-07-01T00:00:00.000+02:00,Pathology59,KeyChambre52,C052,2023-07-03T00:00:00.000+02:00
KeyConsult24707,KeyPatient27978,Name27978,FistName27978,NS24708,2023-07-01T00:00:00.000+02:00,Pathology60,KeyChambre12,C012,2023-07-02T00:00:00.000+02:00
KeyConsult24708,KeyPatient8619,Name8619,FistName8619,NS24709,2023-07-01T00:00:00.000+02:00,Pathology61,KeyChambre12,C012,2023-07-06T00:00:00.000+02:00
KeyConsult24709,KeyPatient17409,Name17409,FistName17409,NS24710,2023-07-01T00:00:00.000+02:00,Pathology27,NULL,NULL,2023-07-01T00:00:00.000+02:00
KeyConsult24710,KeyPatient49981,Name49981,FistName49981,NS24711,2023-07-01T00:00:00.000+02:00,Pathology96,KeyChambre20,C020,2023-07-17T00:00:00.000+02:00
KeyConsult24711,KeyPatient37870,Name37870,FistName37870,NS24712,2023-07-01T00:00:00.000+02:00,Pathology88,KeyChambre61,C061,2023-07-09T00:00:00.000+02:00
KeyConsult24712,KeyPatient44707,Name44707,FistName44707,NS24713,2023-07-01T00:00:00.000+02:00,Pathology10,KeyChambre27,C027,2023-07-02T00:00:00.000+02:00
KeyConsult24713,KeyPatient11422,Name11422,FistName11422,NS24714,2023-07-01T00:00:00.000+02:00,Pathology85,KeyChambre8,C008,2023-07-11T00:00:00.000+02:00
KeyConsult24714,KeyPatient17792,Name17792,FistName17792,NS24715,2023-07-01T00:00:00.000+02:00,Pathology85,KeyChambre14,C014,2023-07-14T00:00:00.000+02:00
KeyConsult24715,KeyPatient30064,Name30064,FistName30064,NS24716,2023-07-01T00:00:00.000+02:00,Pathology31,KeyChambre11,C011,2023-07-02T00:00:00.000+02:00
KeyConsult24716,KeyPatient3434,Name3434,FistName3434,NS24717,2023-07-01T00:00:00.000+02:00,Pathology84,KeyChambre93,C093,2023-07-11T00:00:00.000+02:00
KeyConsult24717,KeyPatient3090,Name3090,FistName3090,NS24718,2023-07-01T00:00:00.000+02:00,Pathology80,KeyChambre80,C080,2023-07-09T00:00:00.000+02:00
KeyConsult24718,KeyPatient40491,Name40491,FistName40491,NS24719,2023-07-01T00:00:00.000+02:00,Pathology90,KeyChambre15,C015,2023-07-13T00:00:00.000+02:00
KeyConsult24719,KeyPatient19981,Name19981,FistName19981,NS24720,2023-07-01T00:00:00.000+02:00,Pathology49,KeyChambre46,C046,2023-07-02T00:00:00.000+02:00
KeyConsult24720,KeyPatient15672,Name15672,FistName15672,NS24721,2023-07-01T00:00:00.000+02:00,Pathology80,KeyChambre102,C102,2023-07-08T00:00:00.000+02:00
KeyConsult24721,KeyPatient47427,Name47427,FistName47427,NS24722,2023-07-01T00:00:00.000+02:00,Pathology37,KeyChambre103,C103,2023-07-05T00:00:00.000+02:00
KeyConsult24722,KeyPatient13781,Name13781,FistName13781,NS24723,2023-07-01T00:00:00.000+02:00,Pathology47,NULL,NULL,2023-07-01T00:00:00.000+02:00
KeyConsult24723,KeyPatient19939,Name19939,FistName19939,NS24724,2023-07-01T00:00:00.000+02:00,Pathology44,KeyChambre74,C074,2023-07-02T00:00:00.000+02:00
KeyConsult24724,KeyPatient13400,Name13400,FistName13400,NS24725,2023-07-01T00:00:00.000+02:00,Pathology62,KeyChambre65,C065,2023-07-04T00:00:00.000+02:00
KeyConsult24725,KeyPatient3149,Name3149,FistName3149,NS24726,2023-07-01T00:00:00.000+02:00,Pathology47,KeyChambre33,C033,2023-07-02T00:00:00.000+02:00
KeyConsult24726,KeyPatient29976,Name29976,FistName29976,NS24727,2023-07-01T00:00:00.000+02:00,Pathology67,KeyChambre40,C040,2023-07-07T00:00:00.000+02:00
KeyConsult24727,KeyPatient41042,Name41042,FistName41042,NS24728,2023-07-01T00:00:00.000+02:00,Pathology66,KeyChambre12,C012,2023-07-08T00:00:00.000+02:00
KeyConsult24728,KeyPatient46857,Name46857,FistName46857,NS24729,2023-07-01T00:00:00.000+02:00,Pathology53,KeyChambre88,C088,2023-07-03T00:00:00.000+02:00
KeyConsult24729,KeyPatient37805,Name37805,FistName37805,NS24730,2023-07-01T00:00:00.000+02:00,Pathology3,KeyChambre88,C088,2023-07-04T00:00:00.000+02:00
KeyConsult24730,KeyPatient46063,Name46063,FistName46063,NS24731,2023-07-01T00:00:00.000+02:00,Pathology94,KeyChambre100,C100,2023-07-16T00:00:00.000+02:00
KeyConsult24731,KeyPatient23808,Name23808,FistName23808,NS24732,2023-07-01T00:00:00.000+02:00,Pathology28,NULL,NULL,2023-07-01T00:00:00.000+02:00
KeyConsult24732,KeyPatient11066,Name11066,FistName11066,NS24733,2023-07-01T00:00:00.000+02:00,Pathology65,KeyChambre4,C004,2023-07-04T00:00:00.000+02:00
