KeyConsult,KeyPatient,Name,FirstName,NumSecu,Date_In,Pathology,KeyChambre,ChambreNumber,Date_Out
KeyConsult16489,KeyPatient43954,Name43954,FistName43954,NS16490,2023-05-01T00:00:00.000+02:00,Pathology60,KeyChambre77,C077,2023-05-02T00:00:00.000+02:00
KeyConsult16490,KeyPatient20667,Name20667,FistName20667,NS16491,2023-05-01T00:00:00.000+02:00,Pathology56,KeyChambre52,C052,2023-05-03T00:00:00.000+02:00
KeyConsult16491,KeyPatient46343,Name46343,FistName46343,NS16492,2023-05-01T00:00:00.000+02:00,Pathology14,KeyChambre73,C073,2023-05-02T00:00:00.000+02:00
KeyConsult16492,KeyPatient6779,Name6779,FistName6779,NS16493,2023-05-01T00:00:00.000+02:00,Pathology82,KeyChambre49,C049,2023-05-10T00:00:00.000+02:00
KeyConsult16493,KeyPatient9236,Name9236,FistName9236,NS16494,2023-05-01T00:00:00.000+02:00,Pathology2,KeyChambre96,C096,2023-05-03T00:00:00.000+02:00
KeyConsult16494,KeyPatient45668,Name45668,FistName45668,NS16495,2023-05-01T00:00:00.000+02:00,Pathology12,KeyChambre44,C044,2023-05-03T00:00:00.000+02:00
KeyConsult16495,KeyPatient24871,Name24871,FistName24871,NS16496,2023-05-01T00:00:00.000+02:00,Pathology47,NULL,NULL,2023-05-01T00:00:00.000+02:00
KeyConsult16496,KeyPatient44871,Name44871,FistName44871,NS16497,2023-05-01T00:00:00.000+02:00,Pathology40,KeyChambre32,C032,2023-05-02T00:00:00.000+02:00
KeyConsult16497,KeyPatient12292,Name12292,FistName12292,NS16498,2023-05-01T00:00:00.000+02:00,Pathology90,KeyChambre71,C071,2023-05-06T00:00:00.000+02:00
KeyConsult16498,KeyPatient32458,Name32458,FistName32458,NS16499,2023-05-01T00:00:00.000+02:00,Pathology43,KeyChambre48,C048,2023-05-03T00:00:00.000+02:00
KeyConsult16499,KeyPatient986,Name986,FistName986,NS16500,2023-05-01T00:00:00.000+02:00,Pathology58,KeyChambre68,C068,2023-05-02T00:00:00.000+02:00
KeyConsult16500,KeyPatient4267,Name4267,FistName4267,NS16501,2023-05-01T00:00:00.000+02:00,Pathology37,NULL,NULL,2023-05-01T00:00:00.000+02:00
KeyConsult16501,KeyPatient20689,Name20689,FistName20689,NS16502,2023-05-01T00:00:00.000+02:00,Pathology13,NULL,NULL,2023-05-01T00:00:00.000+02:00
KeyConsult16502,KeyPatient45009,Name45009,FistName45009,NS16503,2023-05-01T00:00:00.000+02:00,Pathology95,KeyChambre41,C041,2023-05-18T00:00:00.000+02:00
KeyConsult16503,KeyPatient9116,Name9116,FistName9116,NS16504,2023-05-01T00:00:00.000+02:00,Pathology58,KeyChambre80,C080,2023-05-03T00:00:00.000+02:00
KeyConsult16504,KeyPatient30585,Name30585,FistName30585,NS16505,2023-05-01T00:00:00.000+02:00,Pathology99,KeyChambre17,C017,2023-05-14T00:00:00.000+02:00
KeyConsult16505,KeyPatient45466,Name45466,FistName45466,NS16506,2023-05-02T00:00:00.000+02:00,Pathology3,KeyChambre55,C055,2023-05-03T00:00:00.000+02:00
KeyConsult16506,KeyPatient414,Name414,FistName414,NS16507,2023-05-02T00:00:00.000+02:00,Pathology23,KeyChambre14,C014,2023-05-03T00:00:00.000+02:00
KeyConsult16507,KeyPatient16257,Name16257,FistName16257,NS16508,2023-05-02T00:00:00.000+02:00,Pathology82,KeyChambre34,C034,2023-05-13T00:00:00.000+02:00
KeyConsult16508,KeyPatient8841,Name8841,FistName8841,NS16509,2023-05-02T00:00:00.000+02:00,Pathology55,NULL,NULL,2023-05-02T00:00:00.000+02:00
KeyConsult16509,KeyPatient9329,Name9329,FistName9329,NS16510,2023-05-02T00:00:00.000+02:00,Pathology13,KeyChambre91,C091,2023-05-03T00:00:00.000+02:00
KeyConsult16510,KeyPatient38113,Name38113,FistName38113,NS16511,2023-05-02T00:00:00.000+02:00,Pathology27,KeyChambre17,C017,2023-05-03T00:00:00.000+02:00
KeyConsult16511,KeyPatient4841,Name4841,FistName4841,NS16512,2023-05-02T00:00:00.000+02:00,Pathology1,KeyChambre66,C066,2023-05-04T00:00:00.000+02:00
KeyConsult16512,KeyPatient34507,Name34507,FistName34507,NS16513,2023-05-02T00:00:00.000+02:00,Pathology9,KeyChambre6,C006,2023-05-03T00:00:00.000+02:00
KeyConsult16513,KeyPatient37459,Name37459,FistName37459,NS16514,2023-05-02T00:00:00.000+02:00,Pathology49,NULL,NULL,2023-05-02T00:00:00.000+02:00
KeyConsult16514,KeyPatient12874,Name12874,FistName12874,NS16515,2023-05-02T00:00:00.000+02:00,Pathology19,KeyChambre48,C048,2023-05-04T00:00:00.000+02:00
KeyConsult16515,KeyPatient29875,Name29875,FistName29875,NS16516,2023-05-02T00:00:00.000+02:00,Pathology53,NULL,NULL,2023-05-02T00:00:00.000+02:00
KeyConsult16516,KeyPatient41568,Name41568,FistName41568,NS16517,2023-05-02T00:00:00.000+02:00,Pathology1,KeyChambre101,C101,2023-05-04T00:00:00.000+02:00
KeyConsult16517,KeyPatient42319,Name42319,FistName42319,NS16518,2023-05-02T00:00:00.000+02:00,Pathology8,NULL,NULL,2023-05-02T00:00:00.000+02:00
KeyConsult16518,KeyPatient2390,Name2390,FistName2390,NS16519,2023-05-02T00:00:00.000+02:00,Pathology23,NULL,NULL,2023-05-02T00:00:00.000+02:00
KeyConsult16519,KeyPatient40849,Name40849,FistName40849,NS16520,2023-05-02T00:00:00.000+02:00,Pathology15,KeyChambre66,C066,2023-05-03T00:00:00.000+02:00
KeyConsult16520,KeyPatient29286,Name29286,FistName29286,NS16521,2023-05-02T00:00:00.000+02:00,Pathology27,NULL,NULL,2023-05-02T00:00:00.000+02:00
KeyConsult16521,KeyPatient38994,Name38994,FistName38994,NS16522,2023-05-02T00:00:00.000+02:00,Pathology6,NULL,NULL,2023-05-02T00:00:00.000+02:00
KeyConsult16522,KeyPatient46902,Name46902,FistName46902,NS16523,2023-05-02T00:00:00.000+02:00,Pathology64,KeyChambre98,C098,2023-05-05T00:00:00.000+02:00
KeyConsult16523,KeyPatient40561,Name40561,FistName40561,NS16524,2023-05-02T00:00:00.000+02:00,Pathology39,NULL,NULL,2023-05-02T00:00:00.000+02:00
KeyConsult16524,KeyPatient35441,Name35441,FistName35441,NS16525,2023-05-02T00:00:00.000+02:00,Pathology88,KeyChambre84,C084,2023-05-14T00:00:00.000+02:00
KeyConsult16525,KeyPatient14193,Name14193,FistName14193,NS16526,2023-05-02T00:00:00.000+02:00,Pathology51,NULL,NULL,2023-05-02T00:00:00.000+02:00
KeyConsult16526,KeyPatient11571,Name11571,FistName11571,NS16527,2023-05-02T00:00:00.000+02:00,Pathology91,KeyChambre33,C033,2023-05-19T00:00:00.000+02:00
KeyConsult16527,KeyPatient10698,Name10698,FistName10698,NS16528,2023-05-02T00:00:00.000+02:00,Pathology25,NULL,NULL,2023-05-02T00:00:00.000+02:00
KeyConsult16528,KeyPatient40023,Name40023,FistName40023,NS16529,2023-05-02T00:00:00.000+02:00,Pathology72,KeyChambre66,C066,2023-05-07T00:00:00.000+02:00
KeyConsult16529,KeyPatient45091,Name45091,FistName45091,NS16530,2023-05-02T00:00:00.000+02:00,Pathology41,NULL,NULL,2023-05-02T00:00:00.000+02:00
KeyConsult16530,KeyPatient375,Name375,FistName375,NS16531,2023-05-02T00:00:00.000+02:00,Pathology4,KeyChambre32,C032,2023-05-03T00:00:00.000+02:00
KeyConsult16531,KeyPatient10555,Name10555,FistName10555,NS16532,2023-05-02T00:00:00.000+02:00,Pathology57,NULL,NULL,2023-05-02T00:00:00.000+02:00
KeyConsult16532,KeyPatient48230,Name48230,FistName48230,NS16533,2023-05-02T00:00:00.000+02:00,Pathology67,KeyChambre41,C041,2023-05-05T00:00:00.000+02:00
KeyConsult16533,KeyPatient42955,Name42955,FistName42955,NS16534,2023-05-02T00:00:00.000+02:00,Pathology74,KeyChambre96,C096,2023-05-06T00:00:00.000+02:00
KeyConsult16534,KeyPatient48292,Name48292,FistName48292,NS16535,2023-05-02T00:00:00.000+02:00,Pathology68,KeyChambre33,C033,2023-05-08T00:00:00.000+02:00
KeyConsult16535,KeyPatient7361,Name7361,FistName7361,NS16536,2023-05-02T00:00:00.000+02:00,Pathology31,NULL,NULL,2023-05-02T00:00:00.000+02:00
KeyConsult16536,KeyPatient25481,Name25481,FistName25481,NS16537,2023-05-02T00:00:00.000+02:00,Pathology40,KeyChambre73,C073,2023-05-03T00:00:00.000+02:00
KeyConsult16537,KeyPatient43816,Name43816,FistName43816,NS16538,2023-05-02T00:00:00.000+02:00,Pathology82,KeyChambre62,C062,2023-05-16T00:00:00.000+02:00
KeyConsult16538,KeyPatient42753,Name42753,FistName42753,NS16539,2023-05-02T00:00:00.000+02:00,Pathology33,KeyChambre75,C075,2023-05-05T00:00:00.000+02:00
KeyConsult16539,KeyPatient27880,Name27880,FistName27880,NS16540,2023-05-02T00:00:00.000+02:00,Pathology59,KeyChambre72,C072,2023-05-03T00:00:00.000+02:00
KeyConsult16540,KeyPatient45745,Name45745,FistName45745,NS16541,2023-05-02T00:00:00.000+02:00,Pathology55,NULL,NULL,2023-05-02T00:00:00.000+02:00
